,name,twitter handle,id,followers,bio,influence score,bio_clean,instagram
963,coni/FOLLOW ME JOEL❤,constanzaester4,2402046006,1388,💓💓cncowner del♥ ❤️🧡💛💚💙#MAMITA🐼👑🙈🐼🍟😍😍christopher velez💜zabdiel de jesus💚joel pimentel🖤♥erick brian colon🧡richard camacho 😍insta: @coniiiurzua,24, cncowner del    MAMITA christopher velez zabdiel de jesus joel pimentel erick brian colon richard camacho  insta  @coniiiurzua,@coniiiurzua
964,COMUNICA Araucanía,Comunica_Mujer,975875621292249088,514,"Corporación de Mujeres Periodistas, Comunicadoras y Escritoras de la Araucanía
Instagram @Comunica_Araucania
Facebook  @Comunica.Mujer",24,"Corporación de Mujeres Periodistas  Comunicadoras y Escritoras de la Araucanía
Instagram @Comunica_Araucania
Facebook  @Comunica.Mujer",@comunica_araucania
965,McClure Chile,McClureChile,169626151,627,instagram: McClureChile,24,instagram  McClureChile,@mcclurechile
966,YamyFoto,YamyFoto,80158796,343,"Capturando momentos irrepetibles. Fotógrafa de eventos. 
Santiago de Chile. Contacto: +56 9 4966 9594 IG @YamyFoto",24,"Capturando momentos irrepetibles. Fotógrafa de eventos. 
Santiago de Chile. Contacto   56 9 4966 9594 IG @YamyFoto",@yamyfoto
967,Alannis,alanniscvt,381257938,3661,🌷|| ig: alanniscvt,24,    ig  alanniscvt,@alanniscvt
968,Coquimbo Prot. Civil y Emergencia,PcivilCOQBO,896105200024526849,862,"Protección Civil y Emergencia de la Municipalidad de Coquimbo, 
Instagram: pcivil.coquimbo",24,"Protección Civil y Emergencia de la Municipalidad de Coquimbo  
Instagram  pcivil.coquimbo",@pcivil.coquimbo
969,Cleidy Riera,teyii_,174776986,543,Maracucha 🇻🇪🇨🇱📍Ig: teyi99,24,Maracucha  Ig  teyi99,@teyi99
970,S U S I E 🥞✨,susiebakesfun,1046431060781920256,645,A MULTI that bakes sweets and screams about KPOP 🇨🇴 en 🇨🇱 36 SPA/ENG she/her IG: @susiebakesfun,24,A MULTI that bakes sweets and screams about KPOP   en   36 SPA ENG she her IG  @susiebakesfun,@susiebakesfun
971,Radio Federación,radiofederacion,245121316,844,"Cambiemos junt@s 🔄
Síguenos en Facebook e Instagram (@radiofederacion).",24,"Cambiemos junt@s  
Síguenos en Facebook e Instagram  @radiofederacion .",@radiofederacion
972,CELF ®,CLAMAFONT,292676186,18287,"Ing. Comercial/Chileno hasta la médula/Camino siempre por la derecha/Anti flaites, zurdos y cualquier w....rara.  Instagram clamafont",24,Ing. Comercial Chileno hasta la médula Camino siempre por la derecha Anti flaites  zurdos y cualquier w....rara.  Instagram clamafont,@clamafont
973,Carlito Masacre 🇻🇪🇮🇹,1KingCarlin,3485554882,1335,Sosa baby! Tu motoboy favorito 😘 Caribeño en el Sur 🌴📍🇨🇱 IG: KingCarlin,24,Sosa baby  Tu motoboy favorito   Caribeño en el Sur   IG  KingCarlin,@kingcarlin
974,DDNii,DokiDokiNii,956505714591240192,456,"💛*~Cuenta de dibujo y personal~*💛
🧡*~Level 17~*🧡
Instagram: http://instagram.com/issis_uwu/?hl=…
FB: http://facebook.com/OkiDoki-105540…",24,"   Cuenta de dibujo y personal   
   Level 17   
Instagram      instagram.com issis_uwu  hl …
FB       book.com OkiDoki 105540…",@issis_uwu
975,Valeska.urb,Vaalezk,170363073,909,Insta: Valeska.urb/ Sereniwis.,24,Insta  Valeska.urb  Sereniwis.,@valeska.urb
976,César Patricio Valladares Milla,cesarpatricio_v,182398932,772,Ingeniero...La naturaleza no hace nada en vano (Aristóteles)...Vamos \U|C/ #keto #lowcarb Instagram @cesarpatricio_v,24,Ingeniero...La naturaleza no hace nada en vano  Aristóteles ...Vamos  U C   keto  lowcarb Instagram @cesarpatricio_v,@cesarpatricio_v
977,ItsJeshu ∞ ♥,ItsJeshu,97470075,841,Youtuber Chilena🦄• 💅🏻Nail Artist|💋Beauty Vlogger|🖤 Life Style •Instagram @itsjeshu •PS4🎮its_jeshu 💌Contact itsjeshu@gmail.com,24,Youtuber Chilena    Nail Artist  Beauty Vlogger   Life Style  Instagram @itsjeshu  PS4 its_jeshu  Contact itsjeshu@gmail.com,@itsjeshu
978,Producciones Rondanelli,ProRondanelli,935985599349248001,127,"Dedicados a traer cultura y entretenido a  nuestra región...

Instagram: Producciones Rondanelli.

Facebook: Eventos y Producciones Rondanelli.",23,"Dedicados a traer cultura y entretenido a  nuestra región...

Instagram  Producciones Rondanelli.

Facebook  Eventos y Producciones Rondanelli.",@producciones
979,TéMau ConPoesía,TeMauArtesanal,1109092667655442432,136,"INFUSIONES & TÉ ARTESANAL.
100% natural y hecho a ✋.
medicinal & rico.
encuéntranos en:
instagram :@te_mau_ •
Facebook:/TéMauConPoesía •
WhatsApp: +56939122972",23,"INFUSIONES   TÉ ARTESANAL.
100  natural y hecho a  .
medicinal   rico.
encuéntranos en 
instagram  @te_mau_  
Facebook  TéMauConPoesía  
WhatsApp   56939122972",@te_mau_
980,HeughanFanChile,HeughanC,1047980708457844742,118,"Samlovers/
Instagram @heughanfanchile",23,"Samlovers 
Instagram @heughanfanchile",@heughanfanchile
981,Renata Barchiesi,renatabarchiesi,45657892,5853,"Medicina de los estilos de vida🥑
Volver a conectarnos con lo simple y empoderarnos de nuestra salud 🙏🏻
Team Chile beach tennis 🇨🇱
IG: resolida",23,"Medicina de los estilos de vida 
Volver a conectarnos con lo simple y empoderarnos de nuestra salud  
Team Chile beach tennis  
IG  resolida",@resolida
982,Milo Ibarra,ibastroz,129630714,429,"Instagram: @ElTembar
Lector regular. Pretendo publicar un libro algún día.
⚔️ #literatura #Futbolero #ForzaAudax #GOT #ESDLA #Reverte",23,"Instagram  @ElTembar
Lector regular. Pretendo publicar un libro algún día.
   literatura  Futbolero  ForzaAudax  GOT  ESDLA  Reverte",@eltembar
983,Patricia Ramirez D.,Patico_rd,844292550332760064,1671,"Soy La Paloma // ¡Emprendedora! // Enamorada 😍 y Feliz ☪️ 💜

// 🇨🇱   #Rechazo   🇨🇱 //
Instagram @patty_ramirez_d",23,"Soy La Paloma    ¡Emprendedora     Enamorada   y Feliz    

        Rechazo       
Instagram @patty_ramirez_d",@patty_ramirez_d
984,𝘏𝘰𝘭𝘺 𝘑𝘶𝘴𝘵𝘪𝘯 ☁️,solojailey,739120671792484353,465,Ig: @solojaileych 🇨🇱 apoyando a Justin y Hailey Bieber ✨ Mi amor me siguió el 20/12/17 🤧💕 «Ella era todo lo que a él le faltaba»,23,Ig  @solojaileych   apoyando a Justin y Hailey Bieber   Mi amor me siguió el 20 12 17   «Ella era todo lo que a él le faltaba»,@solojaileych
985,Carina Campos G.,Cari_CG,108752847,1080,"Aficionada en danza♪/
Creyente del karma😏

instagram/cari.cg",23,"Aficionada en danza  
Creyente del karma 

instagram cari.cg",@cari.cg
986,Loreto Martinez,loremartinez70,3474977776,2903,Actriz Manos al Fuego//Advertising Model//Fitness Girl//Managment Contac: +56978893984//loremartinez70@outlook.es// instagram: loretomartinez7,23,Actriz Manos al Fuego  Advertising Model  Fitness Girl  Managment Contac   56978893984  loremartinez70@outlook.es   instagram  loretomartinez7,@loretomartinez7
987,Catalina Larrañaga,catalarranaga,244856251,3305,Im Catalina :) Everyone call me Cata #mileycyruslookalike (: instagram catalarranaga - @tishcyrus @noahcyrus and @billyraycyrus follows,23,Im Catalina    Everyone call me Cata  mileycyruslookalike    instagram catalarranaga   @tishcyrus @noahcyrus and @billyraycyrus follows,@catalarranaga
988,hugolopezinmuebles,hugolopezasesor,292903149,1017,"Asesor Inmobiliario, Hacedor de Sueños - Venta y Alquiler de Inmuebles, conocedor de mi negocio y Papá Instagram https://www.instagram.com/hugolopezinmuebles/",22,Asesor Inmobiliario  Hacedor de Sueños   Venta y Alquiler de Inmuebles  conocedor de mi negocio y Papá Instagram     www.instagram.com hugolopezinmuebles ,@hugolopezinmuebles
989,Pia Medina,PiaMedinaS,58943630,383,"Front-end, #NavyOrDie, agricultora, futbolera, etc.. mis 2 amores son el #RealMadrid y #Ñublense #Instagram: @piamedinas #Snapchat: s.piamedina",22,Front end   NavyOrDie  agricultora  futbolera  etc.. mis 2 amores son el  RealMadrid y  Ñublense  Instagram  @piamedinas  Snapchat  s.piamedina,@piamedinas
990,.,Guarisapo16,2333013336,145,ig: jorge95fc,22,ig  jorge95fc,@jorge95fc
991,Carlos Torres,CTorres90,75408414,725,#Economista de la UCV | Instagram: @carlost18,22, Economista de la UCV   Instagram  @carlost18,@carlost18
992,Gustavo Fernandez,gustavof_a,81489793,778,Un humano viviendo en extremos porque entre lineas es aburrido/ Feliz dentro de toda anormalidad en que vivimos - Instagram: gustavof_a,22,Un humano viviendo en extremos porque entre lineas es aburrido  Feliz dentro de toda anormalidad en que vivimos   Instagram  gustavof_a,@gustavof_a
993,JGó!,Jigomez77,141051484,632,Pelao por opción (de la naturaleza sosi) diseñador gráfico | Socio CC | 44 | Que se vayan todos | IG @woodsavethequeen,22,Pelao por opción  de la naturaleza sosi  diseñador gráfico   Socio CC   44   Que se vayan todos   IG @woodsavethequeen,@woodsavethequeen
994,Giancarlo Santangelo,Giankchile,119812738,852,"Animador radial en @radiocorazonfm  - Aquí opino y aporto mientras se pueda.
En instagram soy Giankchile",22,"Animador radial en @radiocorazonfm    Aquí opino y aporto mientras se pueda.
En instagram soy Giankchile",NaN
995,Diego Rivera,avecessoyfunny,160652633,272,"No ese, soy el otro Diego Rivera.
Escribo para @Chiletodaynews 
Guionista, audiovisual, periodista, y comediante.
Instagram: @avecessoyfunny",22,"No ese  soy el otro Diego Rivera.
Escribo para @Chiletodaynews 
Guionista  audiovisual  periodista  y comediante.
Instagram  @avecessoyfunny",@avecessoyfunny
996,Carlos Ponson,ponsons1,2890781812,122,instagram/ponsons,22,instagram ponsons,@ponsons
997,Diego Palacios Durán,DieAgro,158544890,1306,"#Agrónomo🍓 amante del #Marketing🤯
co-founder @cafemuseo302 @KadiConsultores
No tengo instagram!
linkedIn http://bit.ly/30OiWoY",22," Agrónomo  amante del  Marketing 
co founder @cafemuseo302 @KadiConsultores
No tengo instagram 
linkedIn     bit.ly 30OiWoY",@linkedin
998,Kika,mfranciscagz,1093579288639623168,144,Ig: mfranciscagz,22,Ig  mfranciscagz,@mfranciscagz
999,DaNieLLa 🔆,danniiramos_,119409997,240,"ModoZen 💜
Mujer, mamá y amiga 👪
28a 📌 Acuario 🐟
Las cosas simples se disfrutan más 👽
WeedLovers 💜 
Instagram: danniiramos_",22,"ModoZen  
Mujer  mamá y amiga  
28a   Acuario  
Las cosas simples se disfrutan más  
WeedLovers   
Instagram  danniiramos_",@danniiramos_
1000,Maru Sepulveda,marusepulveda2,999678960,928,Hiii! follow me and follow Instagram: @maruu_sepulveda Facebook: Mariela Sepulveda Snapchat: marusepulveda,22,Hiii  follow me and follow Instagram  @maruu_sepulveda Facebook  Mariela Sepulveda Snapchat  marusepulveda,@maruu_sepulveda
1001,Anhue 🐯✨🌙,_hueanan,968833976487030784,151,cuenta personal: @anhue_    en Instagram : anhue_yweas,22,cuenta personal  @anhue_    en Instagram   anhue_yweas,@anhue_yweas
1002,🎬 Coke Navarrete - Cine Sapiens Oficial 🎙️,Cine_Sapiens,1508471900,446,"Conduzco y comento de cine en @cine_sapiens 📽.
Miércoles en #Autopizta y Sábados en #ParaNormaleZ 👻 por @RadioZeta_cl 🎧 - Instagram: @cine_sapiens_oficial.",22,"Conduzco y comento de cine en @cine_sapiens  .
Miércoles en  Autopizta y Sábados en  ParaNormaleZ   por @RadioZeta_cl     Instagram  @cine_sapiens_oficial.",@cine_sapiens_oficial.
1003,Moved➡️ @qatoqueendraws,qatoqueen,3065821371,102,"🍓19/Chilean Illustrator🇨🇱
🍰Spanish/English 
🐾Animation Student
🐱Insta/Tumblr/FB: @qatoqueen",22," 19 Chilean Illustrator 
 Spanish English 
 Animation Student
 Insta Tumblr FB  @qatoqueen",@tumblr
1004,CherryTomate,cherrytomatecom,2357236902,1812,"#Food & #Travel #Blogger
Búscanos en Facebook - Snapchat - Instagram - Pinterest",22," Food    Travel  Blogger
Búscanos en Facebook   Snapchat   Instagram   Pinterest",@pinterest
1005,Fran Molina ❤,Nevergiveup_247,408923574,1151,Mi Instagram nevergiveup247 ~ Estudiante Enfermería Usach ❤✨,22,Mi Instagram nevergiveup247   Estudiante Enfermería Usach  ,@nevergiveup247
1006,🆚 Vicente S,vicesaavedra,106857412,641,Aun no se hacer nada/ Instagram: so.vicente/ snapchat: vicenteso9,22,Aun no se hacer nada  Instagram  so.vicente  snapchat  vicenteso9,@so.vicente
1007,Francis Rodriguez,francis_rpf,809588614321623040,380,•Pro Wrestling. @CNLchile @5Luchas •Preparador Fisico. francisrodriguezpf@gmail.com •Instagram⤵Link⤵,22, Pro Wrestling. @CNLchile @5Luchas  Preparador Fisico. francisrodriguezpf@gmail.com  Instagram Link ,NaN
1008,Clementina Pumpin,clemepumpin,45640564,242,"Abogada UC, amante de la cocina, el vino y la buena vida, activista #bodypositive IG: @clemepumpin",22,Abogada UC  amante de la cocina  el vino y la buena vida  activista  bodypositive IG  @clemepumpin,@clemepumpin
1009,ALE,ale_rbn,156412768,1007,Estudiante | ≈ | instagram ale.rbn,22,Estudiante   ≈   instagram ale.rbn,@ale.rbn
1010,Osdaly,OsdalyMendez,152395255,298,Instagram: osdalymendez,21,Instagram  osdalymendez,@osdalymendez
1011,Brock Ansiolitiko FP,Ansiolitikos,1007631952122433537,139,"Cuenta dedicada a Brock Ansiolitiko, recopilando frases, imágenes, y lo que ustedes vayan compartiendo.
IG:",21,"Cuenta dedicada a Brock Ansiolitiko  recopilando frases  imágenes  y lo que ustedes vayan compartiendo.
IG ",@compartiendo.
1012,Gonzalo Somaza,somaza_ge,51580595,809,🌈 IG: somaza_ge 🌤,21,  IG  somaza_ge  ,@somaza_ge
1013,Camilⓐlejandra,CamiAlejandra14,904893534,316,22 años - RT -Sagitaria/Tigre sig chino/ :) insta: cami.alej,21,22 años   RT  Sagitaria Tigre sig chino     insta  cami.alej,@cami.alej
1014,Nerea👑,99_nereaa,1350147092,324,"99. Real Madrid⚽.

















































Bruno Mars, HOOLIGAN🎙.





















. 
Instagram: 99_nereaa",21,"99. Real Madrid .

















































Bruno Mars  HOOLIGAN .





















. 
Instagram  99_nereaa",@99_nereaa
1015,Lyriahn,Lyriahn,3313436229,191,"Alternative Nu Metal band from Chile.
Follow us on Facebook and Instagram! 

Sandra Mayfair (Nu Metal Queen)
Alejandro Mayfair
Rolando Martinez",21,"Alternative Nu Metal band from Chile.
Follow us on Facebook and Instagram  

Sandra Mayfair  Nu Metal Queen 
Alejandro Mayfair
Rolando Martinez",@sandra
1016,Andrés Almarza,Almarzaka,88430535,1108,Instagram: @almarzakar,21,Instagram  @almarzakar,@almarzakar
1017,Felipe,recabal7,3308665072,661,músico/voz & guitarrista  @balm_artejoven  #Instagram: https://www.instagram.com/piipo_1/,21,músico voz   guitarrista  @balm_artejoven   Instagram      www.instagram.com piipo_1 ,@piipo_1
1018,AESPA Chile,AESPAChile,970797079760179202,412,"🦋 Primera fanbase chilena dedicada al próximo grupo Femenino de SM, #AESPA.
▪︎Karina - Winter - Ningning - Giselle ▪︎

📎Instagram: @aespachile.",21,"  Primera fanbase chilena dedicada al próximo grupo Femenino de SM   AESPA.
 Karina   Winter   Ningning   Giselle  

 Instagram  @aespachile.",@aespachile.
1019,Eletza González La amiga de las uñas,eletgom71,135352513,205,"Máster Educadora C.N.D. profesional  de las uñas. 
 
+56 9 7868 5751.chile

Instagram @EletGonNails",21,"Máster Educadora C.N.D. profesional  de las uñas. 
 
 56 9 7868 5751.chile

Instagram @EletGonNails",@eletgonnails
1020,Cristóbal Buono-Core,Cris_Buonocore,86707471,1796,"“Sapere aude”
“Veritas liberabit nos”
Instagram: @Cris_Buonocore",21,"“Sapere aude”
“Veritas liberabit nos”
Instagram  @Cris_Buonocore",@cris_buonocore
1021,Mike Shinoda Chile,mikeshinodaCL,960958940279427072,127,FC Oficial de Mike Shinoda en Chile 🇨🇱                                                                Respaldados por WM Chile 💿        IG:@mikeshinodachile,21,FC Oficial de Mike Shinoda en Chile                                                                  Respaldados por WM Chile          IG @mikeshinodachile,@mikeshinodachile
1022,Sofia Paz,sofi_chile,60731562,756,Preschool Teacher 👩🏼‍🏫                Make Up artist 💋💄IG:@sofiapazmakeup   Yoga 🙏🕉  catlover 😻 California 🇺🇸 viña 🇨🇱,21,Preschool Teacher                  Make Up artist  IG @sofiapazmakeup   Yoga    catlover   California   viña  ,@sofiapazmakeup
1023,El Tío Gonza,gonzalojara85,743455047313330176,121,Hijo|Hermano|Tío|Ranguerino. Provengo de gente humilde y solidaria. Aventurero. Ligado a las Ciencias Empresariales. Instagram: @gonzaloalexy,21,Hijo Hermano Tío Ranguerino. Provengo de gente humilde y solidaria. Aventurero. Ligado a las Ciencias Empresariales. Instagram  @gonzaloalexy,@gonzaloalexy
1024,💙💕CNCO LOVERS 💕💙,LoversCNCO_,860350126610673664,156,"🌜C/\/CO🌛 mi BANDA  favorita! ❤
🐒RICHARD🐼CHRIS🐶JOEL👑ERICK
🎸ZABDIEL
👉@CNCOmusic
sigueme en Instagram!
👍👍👇👇👇👇👍👍
 @loverscnco_Chilee",21," C   CO  mi BANDA  favorita   
 RICHARD CHRIS JOEL ERICK
 ZABDIEL
 @CNCOmusic
sigueme en Instagram 
 
 @loverscnco_Chilee",@loverscnco_chilee
1025,sofayla👑,isnotonfiredann,3022304517,267,Free Soul🍃 #disasterqueen #chilensi @nastydann es mi fan #jacksonwang #danisnotonfire INSTAGRAM: bombx._,21,Free Soul   disasterqueen  chilensi @nastydann es mi fan  jacksonwang  danisnotonfire INSTAGRAM  bombx._,@bombx._
1026,Michael Dumay P.,h_surband,336739351,171,Amante de la vida y la música. Baterista de Sesión y H-SUR. Endorser YAMAHA y ZILDJIAN. instagram @michaeldumay / soundcloud/ Michael Dumay Music,21,Amante de la vida y la música. Baterista de Sesión y H SUR. Endorser YAMAHA y ZILDJIAN. instagram @michaeldumay   soundcloud  Michael Dumay Music,@michaeldumay
1027,#DreamConex ®℗©,DreamConex,128803811,275,"#Drummer #Streamer #LOLPlayer #CatLover
@DreamConex: Tw - Twitch - YT - Insta - Fb
No soy la persona ideal ni perfecta, no tengo muchas virtudes, pero soy feliz",21," Drummer  Streamer  LOLPlayer  CatLover
@DreamConex  Tw   Twitch   YT   Insta   Fb
No soy la persona ideal ni perfecta  no tengo muchas virtudes  pero soy feliz",NaN
1028,Manuel💎,CaptainA_CR,955477879349039106,117,15 años🧟‍♂️Ig: manu.jaja💸 Enjoy🙆🏾‍♂️,21,15 años Ig  manu.jaja  Enjoy ,@manu.jaja
1029,Ayda Vanessa Rivera,AVaneRivera,111030036,306,"Venezolana por Ius Soli / Colombiana por Ius Sanguini / viviendo en Chile • Abogada • Amante del tejido, el café, la cocina y comer • creadora IG @Vane.designs",21,Venezolana por Ius Soli   Colombiana por Ius Sanguini   viviendo en Chile   Abogada   Amante del tejido  el café  la cocina y comer   creadora IG @Vane.designs,@vane.designs
