name,twitter handle,id,followers,bio,influence score
Néstor Zamora,nestorzamora17,126821458,626,Chelsea FC 💙 Real Madrid CF,27
una sandinista arrecha,USandinista,1012118864891645953,470,La verdad nos hará libres!!!,27
baby girl💫,Mora_Jime,219913894,1267,I do what they say I can't  🥱,27
FridaLibre,MIGNONE,22821293,450,@flordeSacuanjoche,27
Fєя,ferv9919,167920215,1205,🇳🇮 | 👩🏼‍🍳 | feminist,27
Kieron Circuit 📷,callow_explorer,183739906,451,"I like to write stuff, take pictures and wander around the world.
He/Him.

*All photos are mine, unless RT'd or specified - please credit photographers*",27
jeffrey rueda 🧣,jjeffrey10,166319766,2085,Lic. en Agronegocios..Agradezco la manera como el universo trabaja.... Nicaraguense por gracia de Dios,27
~Fashirow 💜🐯KTH1🐯💜,AdriAlmendarez,1018802600,608,Loving Taehyung.,27
SEIYA,JAJimenez_21,2306113159,43,#ForzaJuve! Amo el Fútbol! Hincha de Juventus ⚽ y New England Patriots 🏈,26
ن Brunetta,PeritaCar2,1045778646940733440,820,•“En tus sangrientos pasos Señor seguirte quiero y si contigo muero dichoso moriré.”•,26
kit-kat✨,HelgainDaHouse,107202039,481,fangirling since '92,26
Neo Nicaragua,NeoNica505,112871883,318,,26
Don Vito,Vito_El_Don,418243019,312,"En cuarentena ciudadana, en rebeldía siempre, contra la izquierda sin dudar.",26
#NoMasPactos,FreePeopleJoy,453585409,205,Tan Nica como el pinol y el gallo pinto.,26
SR. 🪐,sofia_gra10,1002429445,937,sc: sofgabyra,26
Grace ✌,IfILoseMyself_G,2861867695,441,León| Antares y Altair 🐶| Ed sheeran| Follow my photo acc @theanxiouscocker on ig| In spite of everything i shall rise again,26
Allison Gabriela✈,arauz_allison,1335296377,595,🇳🇮|🇧🇿 - Norteña - UCA|Marketing - A los que viven aunque se mueran.,26
TodavíaHayPresosPolíticos,CrimentalNica,2962363983,320,Crimental 🇳🇮 1984 G.Orwell,26
Ｐｏｌｏ。,DonFarmeo,715578264341897216,305,"♂ | ✈.  “Hᴏʟᴀ ﹐sᴏʏ Rᴜʙᴇɴ.  Esᴛᴀs ʟᴇʏᴇɴᴅᴏ ᴇsᴛᴀ ʙɪᴏ﹐ᴘʀᴇᴘᴀʀᴀᴛᴇ ᴀ ᴍᴏʀɪʀ“.   






 → OPTC ← 
『 Sᴏʏ ₇ ᴠᴇᴄᴇs ᴍᴀs ᴘᴀϙᴜᴇᴛᴇ ϙᴜᴇ ᴛᴜ. 』 ► Ƥєяνєят.",26
Alejandra Castillo,alecastillo87,89135430,1371,Nicaragüense y Guatemalteca,26
MoNiOnEiL,Monioneil,363031153,27,Cuestionándome permanentemente. Inquieta por naturaleza. Valiente de nacimiento. La capacidad de hablar no te hace inteligente.,26
Cesar Barreto,BarretoCeM,2756216578,373,"Dios es mi mayor anhelo y mi gran amor, su gracia es mi sostén.",26
CLNica,ChavezLeiva,265131178,62,Nica 🇳🇮 Psicóloga Organizacional 🤓,26
Edwin Vargas 🇳🇮,edvargasp,129290023,607,#FuerzaCatolica |Nicaragüense 🇳🇮 | Católico | Ingeniero de Sistemas | Escritor | Haciendo camino al Cielo.,26
Maria Melba,MariaMelba,93699057,325,"Aprendiz de #BellyDance ,amante del #Folklore y los #Gatos |The only difference between a good day and a bad day is your attitude",26
Carlos Bolaños,carlosmbolanos,307919617,861,,26
Курва Peligrosa.,caraccoli,192904899,865,"You can learn a lot about a person just by reading his bio. For example, if it's written in english while being spanish, obviosly, he's retarded.",26
Miguel,_DelValle_,122297889,664,Melómano y nerviosito... ahi me dispensan que ya no hay tuits de fútbol IG @mdelvallei,25
Oscar Garcia Mompean,furgonetero,204832928,456,"Content Manager de @noespais, miembro de @reservademana, director y presentador de “La Pistacheria” en Ivoox y todo eso mientras dicen que hago de padre.",25
Laura Jamaica,LauraJamaicaM,739323098,417,Saliendo de mi zona de confort para ser mejor cada día🧳🌈,25
Nitin G. Tiwari,nitingtiwari,283148018,177,Web Designer | Cricket is LIFE | Love to cook | Motive Happiness | Aspire to be at the top of the game | Stubborn,25
Diana Menocal,menocal28,3710311334,123,"Licenciada en Finanzas 💸💰💹
#Deutschlernen 🇩🇪
#SOSNicaragua
#GritoPorNicaragua 💙⚪💙
🌾🌹🍃",25
Bálsicamente,Balsi14,195106588,479,Ábreme el pecho y registra.,25
The Architect سلام 🇳🇮,HotSince_91,222636702,446,"Architect | Dj Pro | Amateur Photographer 
Parido en tierra de Lagos y Volcanes 🇳🇮 
-=+ | Techno | B&W
https://www.facebook.com/LO-Architecture-Design-Studio-",25
ÇRÏS,crisacevedo26,1649267251,815,💙🇳🇮🤍,25
Manfred,renaldyLG,1589128646,519,Los que mueren por la vida no pueden llamarse muertos  ✊🇳🇮✌,25
Patri 🌴,PatriFOSGrrr,138478968,383,"Casi lista y casi guapa. 
Del montón bueno.",25
Dan,LopezDan96,2241422809,413,"Pinolero por gracia de Dios| Fan del Fc Barcelona | UCA | A veces soy tranquilo, pero ciertas veces respondo con sarcasmo | YL Member.",25
•HoolsAtm•,Naran_Atm,225956307,1314,"Desde El Cielo Nos Haréis Campeones. Dios, FAmilia, Boxeo y Atlético de Madrid. #UnaMalaTardeLaTieneCualquiera",25
W Hernan C,WemaHernan10,1022221713285808132,321,"Gente Pequeña; en lugares pequeños; haciendo cosas pequeñas; son las que realmente van a cambiar al mundo. 
                Eduardo Galeano.",25
𝑺𝒖𝒏𝒏𝒚! 🦋,Fran_64k,980541738501726208,157,𝑳𝒊𝒇𝒆 𝒈𝒐𝒆𝒔 𝒐𝒏... ✿,25
JLMP,JLMPARQ,1004889681287417856,613,Persevera y alcanza..!!,25
🇳🇮 The Punisher 🇳🇮,Armipot,129925838,378,Ingeniero Industrial - Químico Farmacéutico,25
German Garcia,Grmanu,202688867,686,Redactor deportivo nicaragüense... Actualmente en @laprensa,25
🇪🇸,Hazteotro,235129937,225,,25
ody🦋,bringmefoodbae,1491660097,1125,ya no se que vergas poner acá ☀️,25
Beatriz olivas🤍🖤,amyvea,708413406601220096,643,"Filipenses 4:13♥️My bæ @riosLanzas♥️👭

JANE FONDA🔥❤️",25
Pedro Joaquín Chamorro,quintopedroj,1050853546839724032,1292,,25
𝕀 𝕣 𝕒 🖤,Ira_Hudiel,959477509631987713,709,,24
𝑹𝒐𝒔𝒂❤🇳🇮,RosaCajinaA,501407831,1071,"25/Josa fans/Harmonizer #Financiera 😏#Followde @FifthHarmony 23/12/14 ❤1/5❤, Camilizer❤ #followDe @AlexaFerrMusic 05/01/15 
LG(B)T🏳️‍🌈",24
Cherry Love🍒,MaryeMUA,215662326,557,,24
Carlos Berríos Solórzano,CBerrios26,1927593325,318,Joven centroamericano nacido en #Nicaragua. Activista en @acmarimbanic Reflexiono en @coyunturaNic,24
Mario R.,emmedemario,886494912,226,"TaeKwonDo,Química,arbitraje,Baloncesto.
Siempre aprendiendo,
aprendiendo siempre",24
Normis🌟,norma_apa,462584611,395,"Since 1995 
Patria libre y vivir! 
Comunicadora, Católica y vandálica. 🇳🇮
💙🙏🏽🇻🇦",24
🍌,solchalacovara_,3008584067,449,esperando que sean las 5 para merendar,24
V a n i s h 🧼,just_vanish56,239090830,1180,Every cloud has a silver lining. 🌈,24
NFC Nicaragua MMA,NFCMMAni,1330219519,1224,"La promotora de #MMA con más rápido crecimiento en Centroamérica, desde Nicaragua para el Mundo. | Usa el HT #SOMOSNFC",24
Juan Carlos,yurijc14,152811657,166,Nica,24
Gabriela🇳🇮,_guardado18,3343456799,585,👻gabyguardado 17/03/20💞👨‍👩‍👧,24
Samiel,samimaldonado2,2357060960,619,,24
Massiel López.,Bichiyal03,1060677796656234497,490,🎉💰,24
𝘅𝗮𝘀𝗵🍭,Isxmgjm,967787209553317888,739,🇳🇮,24
🤍,karen21__,2429112574,714,,24
Lucía✨,luulopzz,2907319679,448,Ain’t nobody got time for that,24
Daniela V,vasquezdani07,2745886433,793,,24
Abby,AbyAltamirano97,826283022630662144,744,🥀@BTS_twt 💓 🇨🇷,24
Polideportivo Alexis Argüello,polideportNi,1080512818770776064,414,"🏟Instalación Deportiva. 

El Polideportivo Alexis Arguello es la instalación deportiva bajo techo más importante de Centroamérica.",24
Resistencia Pacifica Nicaragüense,RPNicaraguense,1022249874904031232,671,"Unidos por Nicaragua, hasta que sea República...",24
Fleur,stpauuligrl,348049801,256,"Amy Dunne Stan Account // ni perdón, ni olvido 🇳🇮",24
• Daniela Sandoval •,DanySand05,3369858983,44,🔱 Ave atque vale 🔱 Comunicadora en proceso 📡💻🎥📷🎬📻📺,24
samuel,neceseres,304352640,484,En el intento.,24
hector,hektor78es,303334958,139,,24
Heidy Aburto,Heiyali,266081508,84,📍🇳🇮Enamorada mi país; pero amante del mundo 🌍. 📍Loca por las letras; pero sin saber escribir 📝.📍Definitivamente soy un experimento volátil 🔬.,24
Zar Eden I,eden_martinez_,3013628905,277,"Quiero ser guionista de cine, especialmente de superhéroes. Finquero. Odio a toda la gente, excepto a mis amigos.",23
MJ,mjoespinoza11,4124912292,1707,"Comunicadora Social #UCA|🇳🇮| Opiniones son personales| Amante eterna del café, la política y la radio.",23
jj,Barb14G,2327286663,556,"Artifex vitae, artifex sui",23
Nicaraceño,ne1som,127342847,430,"La vida es corta.. sonríele a quien llora, ignora a quien te critica y sé feliz con quién te importe",23
Lennin. 🇳🇮 🇮🇱,LBCastillo99,726801200260112384,250,.,23
Nica Emputado,elnicaarrecho,776236533993054209,240,Fighting Nicaraguan dictatorship💪🏼,23
Yessenia🌼,karlayesse,878727871,1269,,23
Denis Ernesto Vélez Punongbayan,DErnestoVP,2450143446,107,"Let's fly like a butterfly
In the wind
I can always feel this feeling
Do not worry about the little things that come to your mind.🎶🎶
Let's Go ...",23
𝐜𝐚𝐫𝐨𝐥𝐢𝐧𝐚 :D,vamosatapinear,989553022371008513,367,𝐚𝐧𝐝𝐨 𝐜𝐨𝐦𝐨 𝐬𝐢𝐞𝐦𝐩𝐫𝐞 𝐩𝐞𝐫𝐨 𝐦𝐮𝐜𝐡𝐨 𝐦á𝐬 𝐠𝐮𝐚𝐩𝐚,23
V E,lilly_ss6,987017803617177606,89,I have come to accept Gods will in my life. I’m a woman saved by Grace through Jesus Christ my Lord my King.,23
Me dicen Lord Farquad,plantkiller06,890366291743313923,331,Isabella Chaviano/ amante de Star Wars y Juanes/ 🌱 vegan af and animal rights activist/ CEO of hating bbqs,23
19 Abril,18abril_2018,2343935988,233,fotógrafo,23
Nazaret Dávila,NazaDavila,100346420,1526,| It's now or never |,23
Nica pinolera,NicaBlo2,1088972692739506176,54,"Nicaragüense
🤢 detesto al socialismo 
#Provida",23
"cat, the creator",chatainaa,2256956958,569,invadiram meu twitter e estão falando q sou prostituta,23
Namancambre Tours,SomotoCanyon,913755235,720,"Namancambre Tours.- You Can Do Canyon Tours, camping,hiking, trekking, Rappel, Climbing , Cliff jump, Horse And Coffe Tours Phone Number: 27220889/83763132/",23
Carrión 🌸🇳🇮🌸,arrobacarrion,746783513957933056,116,La bio que usted desea leer no esta disponible en este momento por favor inténtelo mas tarde.. att; la gerencia… deje su follow para mas información,23
🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮,Ctadordecuentos,1287875720,117,¡VIVA NICARAGUA LIBRE! #UNAN #RUCFA,23
un pucho de gente,gente_un,1031732714058203137,146,Un twitteo más por NICARAGUA,23
Kathleen Sunsin🍃,KathleenSunsin,3004366961,647,,23
Munguía,jhoguamy,838521806,375,Try to be a rainbow in someone's cloud...💕,23
Natalia Argüello,natarguello45,419828463,204,,23
⚕🅳︎🆁︎.🆂︎🆄︎🅻︎🅻︎🅸︎🆅︎🅰︎🅽︎ シ︎🩺,EndorfinaDr,141419173,307,"Fuerte, simpático, tranquilo, responsable y arriesgado por conseguir lo que quiere, sin ser engreído.
🌟De parvis grandis acervus erit💫",23
Marisa,demolishuus,2786311271,1268,Invierno del 92. Ig: @marisafloresm,22
🇳🇮🇳🇮🇳🇮,tamyg95,1167416588,610,|Estar en el mundo sin ser del mundo|baking for the soul|🌻 Azul y blanco hasta el final,22
Seleno Quintanillo,NicaNicoya,709494014,248,"Soy aburrido, introvertido y poco interesante; tengo los mismo gustos de una señora mayor pero siendo progre. Me gusta beber agua.",22
➡️Ramjineri⬅️,Ram_Gol96,1378661341,345,Visça Barça 💙❤ _ Geminis  _Ajedrez,22
Jose Diaz,JoseDiaz080277,813543639674654720,11,,22
🥀Diana,DianaZepedaH,978806936,907,• Veni • Vidi • Amavi •,22
Marlon Carcache,MarlonCarcache,210692406,97,"Abogado y Notario Público. Managua, Nicaragua.",22
Mabell Rojas,A_Rojas_Mabell,3246889594,1475,,22
Marina Cbxel,Marinrock,156383285,431,Somos enanos a hombros de gigantes.,22
whitegirl,tmcorp13_,1112102026681479168,350,Enjoy the moment 💫,22
Paisito,mrtnzluis,165821258,192,,22
𝔼𝕝𝕚𝕒𝕟 ℝ𝕒𝕞𝕠𝕤 ⚡️⚡️,Elianramos1920,902392650296373248,256,,22
Camilini,Camilini_,543773368,1056,Camilosidad is a lifestyle,22
IGTV : @enriquegarcia_art,Enriqueee_G,2862683036,1166,"SÍGUEME EN INSTAGRAM 🙏❤
http://instagram.com/enriquegarcia_…",22
ron,RonD_AngDakila,812961416,152,di ko rin alam ginagawa mo dito basta lagay mo nalang name at no. mo sa logbook,22
Amaya,HayekNica,994733984293773312,193,Sólo el trabajo que es producto de una compulsión interna puede tener significado espiritual-Walter Gropius.,22
Jennifer Rayo👒,JenniferRayo21,2551018484,1324,"vet🐾
Ig: jennifera_rayov",22
Bryam,bryamMB4,1053375143794393089,282,"#Nicaragua, comunicador (UCA), y el resto de pecados se lo agregan ustedes 🙈🙉🙊",22
U.,Ulisesgr_,2332693260,311,,22
Y,iesy96,3318215526,456,"Still fat, still fab 🏳️‍🌈💫
Ig: @iesy96  |🇳🇮|",22
DIAKACHIMBA STYLE,diakachimba,418966077,278,"Diakachimba ®  is more than just a brand, its a lifestyle. Born & Inspired in Nicaragua by oceans & waves.",22
quiero una dona,NICA19_,963592817598783488,401,😋,22
Arsuga min,arlenmariam,517201435,132,"Me gusta el arte, la historia, la musica, el cine, el dibujo, kpop",22
Jehuroth,Jehuroth,76697041,103,Caminar por la vida sin saber de Dios es como probar sal sin sazón.,22
LaNicaEnSivar,TAINA0402,264573340,568,,22
El gato asul,zuiger_,3198832584,185,"Señor de las desgracias y juegos de gestion
Programador de automatas industriales (se supone)
Me gustan los gaaatos",22
Luis,lefg00,360789785,258,Nic🇳🇮,22
Su 💛 Butter,FightDramaQueen,1315673298,58,I'm learning how to love myself every single day🍒,21
Floreceremos,haciendolehuevo,269611023,288,"Florecerás, Nicaragua 🇳🇮",21
Paola V,paolagradizf,838923254,534,,21
Buscaminas,Tucanaudaz,280290956,91,Humano despues de todo.,21
nyco,itscaliforniall,343853963,6120,"Tus alas estaban listas para volar, pero mi corazón nunca estuvo listo para verte partir. 🥀16.03.21• FRS
JBMM ♡",21
ROSY NASA,sevaxqseva,3258159142,73,"A TRAVÉS DE LAS PAGINAS FATALES DE LA HISTORIA, NICARAGUA  ESTA HECHA DE VIGOR Y DE GLORIA. NICARAGUA ESTA HECHA PARA LA LIBERTAD.",21
🙊🌻🇳🇮,jareHoolie,2354106410,304,snap: jarehoolie👻 insta: jare_hoolie📸 Vendrá la muerte y tendrá tus ojos💭A thousand years🎶amor a 4 estaciones📖 Nicaragüense🇳🇮 I´m Hooligan🎤@BrunoMars ❤,21
Sirius🌞,tapia_B13,756215715485528064,74,"Si tienes la oportunidad de ayudar a alguien, házlo. Al mundo le hace falta tanto de eso.",21
Lira Merlo,liramerlos,97480646,343,"Nicaragüense, profundamente cristiano, conferencista, escritor y apasionado por los temas sociales.",21
Roger Ivan.,delgadonoguera,751722186,111,,21
Ma. Fernanda Mendoza 🇳🇮,mafer27_95,288491726,256,Que lindo decir tu nombre Nicaragua 🇳🇮 🤍💙,21
keydy,keydyperez_,886311471797415936,234,🦷,21
Luchi,LuchiGZ,324423668,236,"cerca trova, estoy perdida",21
Emelia Argüello,emelia_arguello,4290022787,523,,21
Javier Hernández.,J_AlcibiadesH,160376974,353,"The It Boy✨
 Comunicación Social-UCA | Instagram: javierherndez 
Snap: j_hernandez",21
𝙵𝚎𝚛𝚗𝚊𝚗𝚍𝚊 👩🏻‍⚕️,Tw_ChaguiGirl,406414956,266,ɴ🏝c 🇳🇮 ||ιɴѕтαɢrαm📷:вoɴɴιeɢrαм23|| вαlυαrтe|| Medstudent 👩🏻‍⚕️,21
#SOSNicaragua🇳🇮💙,cp0111_,83237576,87,#GritoPorNicaragua,21
Francisco Fernandez,pelenchim,730874971,427,"Nacimos libres, Muramos libres! ✊🇳🇮",21
Ricardo Daniel Borge,rida_2396,174705670,372,"Nicaragüense. Comunicador Social.  Docente en formación. Activista por vocación. 
¡Siempre UCA! 
🇳🇮🇻🇦",21
Kalero Town,KaleroTown,925806601130463237,151,,21
Festramum Une Fnt,festramum_une,905256322194694144,99,,21
Yatz 🐞|| Culpabysse aujord'hui,softybuginette,2295217645,350,"19. ~•  𝐓𝐮 𝐞𝐬 𝐧𝐨𝐭𝐫𝐞 𝐋𝐚𝐝𝐲𝐛𝐮𝐠 𝐝𝐮 𝐪𝐮𝐨𝐭𝐢𝐝𝐢𝐞𝐧 ~• 
Spoiler free account. Stan el doblaje francés",21
Mariángel,mariangelsilvav,2479208915,439,hago música para Dios exclusivamente,21
Roger Rivera🇳🇮,RoyerR23,799275664155308032,608,,21
Joyce,Soy_Jochy,763062109995425796,74,"Nicaragüense ✊ 
¡Viva Nicaragua Libre! 🇳🇮",21
Radioactive°,Soolaana97,1357908427,119,,21
Osvaldo Mejia,ODavid2405,1001079544693084164,274,Barça💙❤️   Ney   #DubNation,21
BisRo,bisropm,262800330,243,Siempre es hoy!!,21
AldoLaMelodia,AldoLaMelodia,38122750,141,Audio Prod Studio Ashem Records Audio Visual & Designs,21
Melba Navarro Prado,MelbaMel,427517053,42,,21
Daniel Sandino,DanielSandino19,1074437242708520960,77,"Nosotros iremos hacia el sol de la libertad o hacia la muerte; y si morimos, nuestra causa seguirá viviendo. Otros nos seguirán. ACS.",21
Logan,amAlejandro98,1905865388,339,Ni miedo ni fe,21
ForeverAlone,JonathanG420_,964174329264132096,158,"#Nicaragua🇳🇮 #Venezuela🇻🇪
#SosNicaragua",21
Sofia,LauAlomaaa,2376212113,502,🖤 22 de Febrero del 2020 ❤,20
Nataly Sofía,honeymustard_04,1019241670842429440,190,Desde debajo de los escombros canta una canción rebelde,20
nadjelly,nadjelly,1012552360944701441,141,soy un mini desastre,20
Team Sebastian Rulli,teamsrulli,1109430879791788033,333,"Sede de Fans dedicado con cariño, admiración y respetó a el actor, su carrera artística como telenovelas, series @sebastianrulli",20
Kaia Ross,KRAchiever,1011812121640914944,32,"La evolución constante en todas sus facetas, es el más intenso de mis viajes.",20
Ricardo Rodriguez 🇳🇮,ricarditor,52402547,59,,20
🌪🙆🏻‍♀️,hedgehoGleival,3555002606,197,•• KP • BL• ID • B • CP • LdR • S • L • A • A • Tnbhd • DL • GB • BE • CG • MC ••  RM ••,20
Eber Acevedo.,EberVillachica,226061518,216,Viva Nicaragua.,20
Kevin Bonilla,KevinBonillaR,468947539,192,"The Lawyer 💪📚📖

Mi pequeño espacio de reflexiones 💡🗯",20
Jala_melaamy,kennygarcia46,1651877004,259,🇳🇮,20
Tigrita Vandálica🇳🇮,Ledalpe,248436294,110,"Ing. Industrial, cristiana, amante de los animales, la musica, el cine y las manualidades, bailarina frustrada, buscando como alcanzar mis sueños",20
José Ernesto Dávila,chepernesto,14590221,158,,20
Martín J. Garache R.,MartinGarache,151276158,82,"Nicaragua:Ing.Sistemas Información y Lic. Admón.deEmpresas. 7 Especialidades: Ventas, Marketing,Publicidad,RRPP,Servicio al Cliente,Logística,Protocolo&Etiqueta",20
Mary Cherry Gum,Giio_en_el_Mar,590417621,197,"Just a normal boy into this Madness!!!!!!!!

Beach Boy //

Runner //

Cold Brew obsessed",20
ℒ ☾,f_les04,1087522124267470848,1032,"+505 🇳🇮 𝒇𝒊𝒓𝒔𝒕 𝒈𝒐𝒅 𝒕𝒉𝒆𝒏 𝒐𝒕𝒉𝒆𝒓𝒔,TK🥋",20
JoseL,chepslo,1082121469126164486,248,,20
Edith,rodriedith12,821451309899513856,331,Juntos somos un volcán🌋 👻: edith12024,20
Guille NadaMás,Killa_Bone,174225461,366,"Música, Arquitectura, Diseño, Tecnología de la Información y mi País son mi Pasión... Orgullosamente Nicaragüense... 🇳🇮",20
Josu,eljosuc,950752174795034625,157,You are what you love ❤,20
Nanay 🖤🐎,LaSGriffith,996914739639980032,191,Una Nica viviendo obligadamente en la USA 💙 Cowgirl🖤,20
ari januy,Januy06,2197180585,127,"Josué 1,9.



            




















































No tuiteo por Rt 😏",20
Julius Caesar,gaudali,49421855,425,"Recitarte monosílabos como crónica de olvido. #Diseño #Arquitectura, #Urbanismo, #Producto #Literatura #Humanidades",20
Yasser Rugama,yasserugama,1061116189,51,The idea is to die young as late as possible! 😉,20
Goom⁷ ♡︎,goomigguk,1046374216013172736,107,*!¡% 𝗸𝗼𝗼？,20
Abner🇳🇮,AN3Gro11,1220464603,306,,20
Klau,Klaudia_ga33,1353289466,168,"Nicaragua está hecha de vigor y de gloria, Nicaragua está hecha para la libertad. RD 🇳🇮✊🏻",20
me cuesta respirar,albertm58,3595470136,48,,20
MINED-JINOTEGA,DJinotega,1070789813673046017,442,,20
Pichulahot,Edgardo08010,708370180427022336,190,Once you enter there’s no going back|| hermit online🇳🇮❤,20
